Date Time Served,Bar Name,Alcohol Type,Brand Name,Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml)
4/13/2023 10:40,Thomas's Bar,Vodka,Absolut,186.3,0,186.3,3.13E-13
4/14/2023 12:43,Smith's Bar,Whiskey,Jack Daniels,1949.86,1743.6,0,3693.46
4/14/2023 20:18,Smith's Bar,Vodka,Smirnoff,1001.93,0,0,1001.93
4/14/2023 12:06,Johnson's Bar,Wine,Yellow Tail,4345.69,0,0,4345.69
4/14/2023 20:31,Johnson's Bar,Whiskey,Jim Beam,1251.98,1620.67,0,2872.65
4/14/2023 15:38,Brown's Bar,Vodka,Absolut,1584.65,0,0,1584.65
4/14/2023 22:14,Brown's Bar,Beer,Miller,290.69,0,0,290.69
4/14/2023 13:06,Brown's Bar,Whiskey,Jack Daniels,2459.89,0,0,2459.89
4/14/2023 14:09,Brown's Bar,Wine,Barefoot,2620.19,0,0,2620.19
4/14/2023 19:56,Taylor's Bar,Wine,Barefoot,4625.05,0,0,4625.05
4/14/2023 14:42,Taylor's Bar,Vodka,Grey Goose,2038.55,0,0,2038.55
4/14/2023 19:29,Anderson's Bar,Wine,Sutter Home,5227.67,0,0,5227.67
4/14/2023 20:51,Anderson's Bar,Rum,Malibu,0,0,0,0
4/14/2023 16:55,Thomas's Bar,Beer,Miller,4518.46,0,0,4518.46
4/14/2023 13:16,Thomas's Bar,Rum,Captain Morgan,1805.43,0,0,1805.43
4/14/2023 11:06,Thomas's Bar,Wine,Barefoot,4327.89,0,0,4327.89
4/15/2023 20:02,Smith's Bar,Beer,Heineken,6313.89,0,456.86,5857.03
4/15/2023 20:39,Smith's Bar,Whiskey,Jameson,1867.31,1619.84,118.5,3368.65
4/15/2023 13:02,Johnson's Bar,Whiskey,Jim Beam,2872.65,0,113.27,2759.38
4/15/2023 20:29,Johnson's Bar,Wine,Yellow Tail,4345.69,665.78,184.84,4826.63
4/15/2023 13:53,Brown's Bar,Beer,Budweiser,2509.4,1810.05,491.41,3828.04
4/15/2023 10:36,Brown's Bar,Wine,Sutter Home,9.24E-14,0,0,9.24E-14
4/15/2023 16:19,Brown's Bar,Vodka,Grey Goose,3971.83,1923.49,535.46,5359.86
4/15/2023 22:56,Taylor's Bar,Beer,Budweiser,1089.67,0,198.34,891.33
4/15/2023 11:07,Taylor's Bar,Wine,Barefoot,4625.05,1582.8,362.3,5845.55
4/15/2023 10:21,Taylor's Bar,Whiskey,Jack Daniels,1436.17,0,562.63,873.54
4/15/2023 11:43,Taylor's Bar,Vodka,Absolut,3.98E-13,0,0,3.98E-13
4/15/2023 11:25,Anderson's Bar,Wine,Yellow Tail,2.14,0,2.14,0
4/15/2023 14:38,Anderson's Bar,Vodka,Smirnoff,6166.49,0,587.46,5579.03
4/15/2023 17:07,Thomas's Bar,Whiskey,Jack Daniels,1625.3,0,564.44,1060.86
4/15/2023 12:33,Thomas's Bar,Beer,Miller,4518.46,884.37,441.67,4961.16
4/15/2023 20:43,Thomas's Bar,Wine,Barefoot,4327.89,0,143.95,4183.94
4/16/2023 10:55,Smith's Bar,Vodka,Absolut,0,915.38,563.3,352.08
4/16/2023 19:16,Smith's Bar,Whiskey,Jack Daniels,3693.46,0,286.09,3407.37
4/16/2023 19:59,Smith's Bar,Beer,Budweiser,3863.4,0,265.94,3597.46
4/16/2023 19:29,Smith's Bar,Rum,Bacardi,102.3,0,102.3,0
4/16/2023 14:00,Johnson's Bar,Beer,Budweiser,1928.85,764.8,244.68,2448.97
4/16/2023 21:01,Johnson's Bar,Vodka,Absolut,5.68E-14,0,0,5.68E-14
4/16/2023 21:23,Johnson's Bar,Wine,Barefoot,5944.62,0,556.44,5388.18
4/16/2023 17:20,Brown's Bar,Whiskey,Jack Daniels,2459.89,0,430.73,2029.16
4/16/2023 19:29,Brown's Bar,Rum,Captain Morgan,915.88,0,439.44,476.44
4/16/2023 18:41,Brown's Bar,Wine,Yellow Tail,3738.5,0,346.24,3392.26
4/16/2023 18:00,Brown's Bar,Beer,Budweiser,3828.04,0,550.96,3277.08
4/16/2023 22:30,Taylor's Bar,Beer,Miller,0,0,0,0
4/16/2023 13:09,Taylor's Bar,Wine,Sutter Home,1175.85,1445.18,514.62,2106.41
4/16/2023 22:06,Taylor's Bar,Vodka,Grey Goose,2038.55,0,597.31,1441.24
4/16/2023 18:28,Anderson's Bar,Rum,Bacardi,621.48,0,415.75,205.73
4/16/2023 14:16,Anderson's Bar,Whiskey,Jameson,3144.69,1763.99,169.55,4739.13
4/16/2023 21:55,Anderson's Bar,Wine,Barefoot,5458.24,0,352.5,5105.74
4/16/2023 17:12,Thomas's Bar,Rum,Captain Morgan,1805.43,0,174.64,1630.79
4/16/2023 14:55,Thomas's Bar,Vodka,Absolut,3.13E-13,0,0,3.13E-13
4/17/2023 15:38,Smith's Bar,Rum,Malibu,4321.57,0,501.37,3820.2
4/17/2023 10:35,Smith's Bar,Beer,Miller,3896.48,0,590.19,3306.29
4/17/2023 18:18,Johnson's Bar,Rum,Captain Morgan,1119.52,0,231.94,887.58
4/17/2023 22:13,Johnson's Bar,Whiskey,Jim Beam,2759.38,0,420.68,2338.7
4/17/2023 11:08,Johnson's Bar,Wine,Barefoot,5388.18,0,446.76,4941.42
4/17/2023 22:06,Johnson's Bar,Vodka,Absolut,5.68E-14,0,0,5.68E-14
4/17/2023 22:33,Brown's Bar,Rum,Malibu,0,0,0,0
4/17/2023 12:22,Brown's Bar,Beer,Heineken,5223.96,0,171.5,5052.46
4/17/2023 17:31,Brown's Bar,Whiskey,Jack Daniels,2029.16,0,506.55,1522.61
4/17/2023 12:40,Brown's Bar,Vodka,Grey Goose,5359.86,0,236.11,5123.75
4/17/2023 13:20,Taylor's Bar,Whiskey,Jim Beam,2553.46,0,579.61,1973.85
4/17/2023 17:53,Taylor's Bar,Beer,Heineken,969.85,0,520.13,449.72
4/17/2023 22:02,Taylor's Bar,Vodka,Grey Goose,1441.24,820.39,106.41,2155.22
4/17/2023 18:29,Anderson's Bar,Vodka,Grey Goose,4927.78,0,380.05,4547.73
4/17/2023 17:07,Anderson's Bar,Beer,Miller,1466.92,0,265.07,1201.85
4/17/2023 12:09,Anderson's Bar,Whiskey,Jack Daniels,2763.13,0,498.54,2264.59
4/17/2023 15:34,Anderson's Bar,Wine,Sutter Home,5227.67,0,252.25,4975.42
4/17/2023 20:34,Thomas's Bar,Whiskey,Jim Beam,3843.18,0,436.24,3406.94
4/17/2023 10:58,Thomas's Bar,Beer,Coors,610.95,0,259.5,351.45
4/17/2023 19:54,Thomas's Bar,Vodka,Absolut,3.13E-13,1435.71,232.84,1202.87
4/17/2023 16:21,Thomas's Bar,Wine,Yellow Tail,1072.07,0,173.27,898.8
4/18/2023 14:16,Smith's Bar,Beer,Miller,3306.29,0,380.61,2925.68
4/18/2023 13:08,Smith's Bar,Whiskey,Jim Beam,5202.95,0,165.59,5037.36
4/18/2023 11:36,Johnson's Bar,Vodka,Grey Goose,1237.18,0,562.21,674.97
4/18/2023 15:27,Johnson's Bar,Beer,Budweiser,2448.97,872.41,129.31,3192.07
4/18/2023 17:33,Johnson's Bar,Rum,Captain Morgan,887.58,0,341.46,546.12
4/18/2023 17:40,Brown's Bar,Rum,Captain Morgan,476.44,0,420.25,56.19
4/18/2023 15:45,Brown's Bar,Wine,Yellow Tail,3392.26,0,296.28,3095.98
4/18/2023 16:58,Brown's Bar,Beer,Miller,290.69,0,173.76,116.93
4/18/2023 22:09,Brown's Bar,Whiskey,Jim Beam,4298.61,0,128.72,4169.89
4/18/2023 13:30,Taylor's Bar,Vodka,Absolut,3.98E-13,0,0,3.98E-13
4/18/2023 11:09,Taylor's Bar,Whiskey,Jameson,3750.39,0,238.95,3511.44
4/18/2023 21:52,Taylor's Bar,Wine,Yellow Tail,1709.26,0,174.09,1535.17
4/18/2023 19:12,Anderson's Bar,Whiskey,Jack Daniels,2264.59,0,239.82,2024.77
4/18/2023 13:35,Anderson's Bar,Beer,Coors,3066.74,0,178.89,2887.85
4/18/2023 20:17,Anderson's Bar,Vodka,Grey Goose,4547.73,0,103.8,4443.93
4/18/2023 14:42,Anderson's Bar,Wine,Barefoot,5105.74,0,391.06,4714.68
4/18/2023 19:57,Thomas's Bar,Whiskey,Jameson,747.89,0,519.26,228.63
4/18/2023 12:17,Thomas's Bar,Beer,Miller,4961.16,754.9,537.59,5178.47
4/18/2023 22:23,Thomas's Bar,Rum,Captain Morgan,1630.79,0,160.12,1470.67
4/18/2023 15:31,Thomas's Bar,Vodka,Grey Goose,3715.53,0,211.64,3503.89
4/19/2023 14:12,Smith's Bar,Vodka,Grey Goose,2766.61,0,382.53,2384.08
4/19/2023 21:57,Smith's Bar,Rum,Malibu,3820.2,0,231.92,3588.28
4/19/2023 10:27,Smith's Bar,Beer,Budweiser,3597.46,0,129.52,3467.94
4/19/2023 13:05,Johnson's Bar,Wine,Barefoot,4941.42,0,152.48,4788.94
4/19/2023 10:54,Johnson's Bar,Rum,Malibu,4362.93,612.53,572.58,4402.88
4/19/2023 11:50,Johnson's Bar,Beer,Budweiser,3192.07,1676.47,430.65,4437.89
4/19/2023 12:59,Brown's Bar,Whiskey,Jameson,6117.17,0,556.58,5560.59
4/19/2023 18:12,Brown's Bar,Vodka,Grey Goose,5123.75,0,481.39,4642.36
4/19/2023 15:54,Brown's Bar,Rum,Captain Morgan,56.19,1171.79,327.9,900.08
4/19/2023 21:22,Taylor's Bar,Beer,Miller,0,1691.99,544.45,1147.54
4/19/2023 12:28,Taylor's Bar,Rum,Bacardi,837.36,0,150.91,686.45
4/19/2023 22:57,Taylor's Bar,Wine,Barefoot,5845.55,1675.59,107.83,7413.31
4/19/2023 19:31,Taylor's Bar,Whiskey,Jack Daniels,873.54,0,501.73,371.81
4/19/2023 12:31,Anderson's Bar,Vodka,Smirnoff,5579.03,0,583.35,4995.68
4/19/2023 14:36,Anderson's Bar,Wine,Yellow Tail,0,613.5,331.77,281.73
4/19/2023 12:02,Anderson's Bar,Beer,Miller,1201.85,0,589.52,612.33
4/19/2023 14:09,Anderson's Bar,Rum,Bacardi,205.73,0,160.35,45.38
4/19/2023 16:16,Thomas's Bar,Vodka,Smirnoff,2228.01,0,506.29,1721.72
4/19/2023 14:32,Thomas's Bar,Beer,Miller,5178.47,0,233.57,4944.9
4/19/2023 22:44,Thomas's Bar,Wine,Yellow Tail,898.8,0,121.27,777.53
4/19/2023 11:14,Thomas's Bar,Rum,Bacardi,2507.55,0,520.97,1986.58
4/20/2023 12:17,Smith's Bar,Vodka,Smirnoff,1001.93,0,1001.93,4.55E-13
4/20/2023 13:33,Smith's Bar,Wine,Sutter Home,1034.56,0,616.87,417.69
4/20/2023 12:42,Smith's Bar,Rum,Malibu,3588.28,0,122.11,3466.17
4/20/2023 10:11,Johnson's Bar,Vodka,Smirnoff,4045.66,739.44,482.28,4302.82
4/20/2023 11:39,Johnson's Bar,Wine,Barefoot,4788.94,1683.79,193.82,6278.91
4/20/2023 15:38,Johnson's Bar,Rum,Bacardi,83.88,0,83.88,2.27E-13
4/20/2023 12:54,Johnson's Bar,Whiskey,Jack Daniels,2806.78,0,124.1,2682.68
4/20/2023 13:28,Brown's Bar,Wine,Sutter Home,9.24E-14,1984.46,371.02,1613.44
4/20/2023 21:01,Brown's Bar,Whiskey,Jim Beam,4169.89,0,219.98,3949.91
4/20/2023 18:57,Taylor's Bar,Beer,Heineken,449.72,0,449.72,0
4/20/2023 17:05,Taylor's Bar,Rum,Captain Morgan,1910.14,0,377.88,1532.26
4/20/2023 16:45,Taylor's Bar,Vodka,Smirnoff,3536.94,0,405.89,3131.05
4/20/2023 11:49,Taylor's Bar,Wine,Sutter Home,2106.41,0,389.08,1717.33
4/20/2023 19:34,Anderson's Bar,Vodka,Grey Goose,4443.93,0,361.46,4082.47
4/20/2023 20:30,Anderson's Bar,Whiskey,Jim Beam,1119.97,0,174.09,945.88
4/20/2023 17:50,Anderson's Bar,Beer,Coors,2887.85,0,212.46,2675.39
4/20/2023 17:53,Thomas's Bar,Rum,Bacardi,1986.58,0,185.31,1801.27
4/20/2023 18:40,Thomas's Bar,Whiskey,Jameson,228.63,0,228.63,0
4/21/2023 19:44,Smith's Bar,Whiskey,Jim Beam,5037.36,1822.41,128.84,6730.93
4/21/2023 18:53,Smith's Bar,Vodka,Smirnoff,4.55E-13,0,0,4.55E-13
4/21/2023 12:26,Smith's Bar,Wine,Yellow Tail,9746.9,0,546.03,9200.87
4/21/2023 14:46,Smith's Bar,Rum,Malibu,3466.17,0,224.88,3241.29
4/21/2023 20:47,Johnson's Bar,Vodka,Grey Goose,674.97,676.15,214.35,1136.77
4/21/2023 11:41,Johnson's Bar,Beer,Heineken,3905.01,738.75,524.73,4119.03
4/21/2023 20:39,Johnson's Bar,Whiskey,Jack Daniels,2682.68,1369.91,542.08,3510.51
4/21/2023 10:42,Johnson's Bar,Wine,Barefoot,6278.91,1940.79,305.34,7914.36
4/21/2023 16:50,Brown's Bar,Beer,Heineken,5052.46,0,509.28,4543.18
4/21/2023 16:31,Brown's Bar,Vodka,Grey Goose,4642.36,546.61,421.61,4767.36
4/21/2023 13:34,Brown's Bar,Whiskey,Jameson,5560.59,1469.38,322.87,6707.1
4/21/2023 20:57,Brown's Bar,Wine,Yellow Tail,3095.98,1160.9,436.66,3820.22
4/21/2023 14:42,Taylor's Bar,Beer,Heineken,0,0,0,0
4/21/2023 14:59,Taylor's Bar,Vodka,Grey Goose,2155.22,0,574.24,1580.98
4/21/2023 13:49,Anderson's Bar,Whiskey,Jim Beam,945.88,1619.09,154.74,2410.23
4/21/2023 15:13,Anderson's Bar,Wine,Sutter Home,4975.42,1318.1,432.15,5861.37
4/21/2023 17:31,Thomas's Bar,Rum,Captain Morgan,1470.67,0,436.97,1033.7
4/21/2023 19:28,Thomas's Bar,Wine,Yellow Tail,777.53,0,428.69,348.84
4/21/2023 10:04,Thomas's Bar,Vodka,Grey Goose,3503.89,1621.67,499.88,4625.68
4/22/2023 19:33,Smith's Bar,Vodka,Absolut,352.08,1411.04,212.57,1550.55
4/22/2023 11:11,Smith's Bar,Beer,Miller,2925.68,0,335.86,2589.82
4/22/2023 22:01,Smith's Bar,Rum,Malibu,3241.29,0,425.42,2815.87
4/22/2023 16:36,Johnson's Bar,Beer,Coors,1170.03,849.91,119.95,1899.99
4/22/2023 21:13,Johnson's Bar,Rum,Captain Morgan,546.12,0,264.04,282.08
4/22/2023 16:42,Johnson's Bar,Wine,Yellow Tail,4826.63,998.49,312.23,5512.89
4/22/2023 21:46,Brown's Bar,Rum,Captain Morgan,900.08,0,307.72,592.36
4/22/2023 22:02,Brown's Bar,Vodka,Grey Goose,4767.36,0,372.89,4394.47
4/22/2023 16:03,Brown's Bar,Wine,Sutter Home,1613.44,0,349.19,1264.25
4/22/2023 18:21,Taylor's Bar,Whiskey,Jim Beam,1973.85,0,360.68,1613.17
4/22/2023 20:03,Taylor's Bar,Vodka,Grey Goose,1580.98,0,301.69,1279.29
4/22/2023 10:33,Anderson's Bar,Whiskey,Jack Daniels,2024.77,0,293.2,1731.57
4/22/2023 19:15,Anderson's Bar,Vodka,Grey Goose,4082.47,0,485.04,3597.43
4/22/2023 14:03,Anderson's Bar,Rum,Bacardi,45.38,1371.54,268.2,1148.72
4/22/2023 21:44,Thomas's Bar,Whiskey,Jack Daniels,1060.86,0,199.88,860.98
4/22/2023 21:37,Thomas's Bar,Wine,Barefoot,4183.94,0,421.95,3761.99
4/22/2023 18:23,Thomas's Bar,Rum,Captain Morgan,1033.7,0,409.07,624.63
4/22/2023 12:24,Thomas's Bar,Beer,Heineken,1655.69,0,512.82,1142.87
4/23/2023 12:38,Smith's Bar,Beer,Heineken,5857.03,0,557.17,5299.86
4/23/2023 10:06,Smith's Bar,Whiskey,Jack Daniels,3407.37,715.1,398.92,3723.55
4/23/2023 21:13,Smith's Bar,Rum,Malibu,2815.87,0,323.07,2492.8
4/23/2023 10:36,Johnson's Bar,Vodka,Grey Goose,1136.77,0,445.72,691.05
4/23/2023 12:32,Johnson's Bar,Beer,Miller,0,0,0,0
4/23/2023 15:23,Brown's Bar,Vodka,Grey Goose,4394.47,0,275.06,4119.41
4/23/2023 18:20,Brown's Bar,Beer,Coors,2612.45,0,424.48,2187.97
4/23/2023 18:30,Taylor's Bar,Vodka,Grey Goose,1279.29,0,266.52,1012.77
4/23/2023 12:10,Taylor's Bar,Rum,Malibu,1451.49,507.69,107.71,1851.47
4/23/2023 14:22,Anderson's Bar,Wine,Sutter Home,5861.37,0,402.37,5459
4/23/2023 20:09,Anderson's Bar,Vodka,Grey Goose,3597.43,0,472.67,3124.76
4/23/2023 14:42,Thomas's Bar,Whiskey,Jim Beam,3406.94,0,482.17,2924.77
4/23/2023 21:30,Thomas's Bar,Vodka,Grey Goose,4625.68,0,193.17,4432.51
4/23/2023 11:11,Thomas's Bar,Wine,Yellow Tail,348.84,0,109.07,239.77
4/23/2023 21:39,Thomas's Bar,Beer,Miller,4944.9,0,155.83,4789.07
4/24/2023 16:48,Smith's Bar,Vodka,Smirnoff,4.55E-13,1919.79,520.25,1399.54
4/24/2023 22:32,Smith's Bar,Wine,Yellow Tail,9200.87,0,232.55,8968.32
4/24/2023 14:47,Smith's Bar,Whiskey,Jack Daniels,3723.55,0,437.13,3286.42
4/24/2023 10:39,Johnson's Bar,Vodka,Grey Goose,691.05,0,504.19,186.86
4/24/2023 14:50,Johnson's Bar,Rum,Captain Morgan,282.08,0,282.08,1.25E-12
4/24/2023 12:22,Brown's Bar,Beer,Heineken,4543.18,0,460.84,4082.34
4/24/2023 10:02,Brown's Bar,Vodka,Smirnoff,0,0,0,0
4/24/2023 18:44,Brown's Bar,Wine,Yellow Tail,3820.22,0,257.11,3563.11
4/24/2023 22:08,Taylor's Bar,Whiskey,Jack Daniels,371.81,0,327.2,44.61
4/24/2023 16:34,Taylor's Bar,Vodka,Absolut,3.98E-13,0,0,3.98E-13
4/24/2023 12:01,Taylor's Bar,Rum,Bacardi,686.45,0,231.08,455.37
4/24/2023 11:38,Taylor's Bar,Wine,Sutter Home,1717.33,0,484.71,1232.62
4/24/2023 21:04,Anderson's Bar,Wine,Yellow Tail,281.73,0,281.73,0
4/24/2023 14:00,Anderson's Bar,Whiskey,Jim Beam,2410.23,0,248.22,2162.01
4/24/2023 21:49,Anderson's Bar,Vodka,Smirnoff,4995.68,1218.67,490.1,5724.25
4/24/2023 11:43,Thomas's Bar,Whiskey,Jack Daniels,860.98,0,388.02,472.96
4/24/2023 20:36,Thomas's Bar,Wine,Yellow Tail,239.77,0,239.77,0
4/25/2023 12:27,Smith's Bar,Rum,Captain Morgan,4715.75,1416.8,127.28,6005.27
4/25/2023 18:33,Smith's Bar,Vodka,Absolut,1550.55,0,341.59,1208.96
4/25/2023 22:45,Smith's Bar,Beer,Budweiser,3467.94,573.82,185.03,3856.73
4/25/2023 16:04,Johnson's Bar,Whiskey,Jim Beam,2338.7,0,555.11,1783.59
4/25/2023 20:01,Johnson's Bar,Vodka,Smirnoff,4302.82,0,103.04,4199.78
4/25/2023 17:00,Brown's Bar,Rum,Captain Morgan,592.36,0,507.63,84.73
4/25/2023 13:39,Brown's Bar,Whiskey,Jack Daniels,1522.61,0,356.36,1166.25
4/25/2023 11:58,Brown's Bar,Wine,Barefoot,2620.19,0,187.47,2432.72
4/25/2023 20:07,Taylor's Bar,Beer,Coors,1487.61,0,167.91,1319.7
4/25/2023 21:44,Taylor's Bar,Rum,Bacardi,455.37,0,369.55,85.82
4/25/2023 22:46,Taylor's Bar,Whiskey,Jameson,3511.44,0,418.5,3092.94
4/25/2023 19:30,Anderson's Bar,Whiskey,Jameson,4739.13,0,368.86,4370.27
4/25/2023 19:43,Anderson's Bar,Wine,Yellow Tail,0,0,0,0
4/25/2023 21:06,Anderson's Bar,Vodka,Absolut,746.77,0,137.31,609.46
4/25/2023 17:11,Thomas's Bar,Vodka,Grey Goose,4432.51,588.67,587.13,4434.05
4/25/2023 16:04,Thomas's Bar,Rum,Captain Morgan,624.63,0,586.38,38.25
4/26/2023 16:14,Smith's Bar,Whiskey,Jim Beam,6730.93,0,252.46,6478.47
4/26/2023 17:40,Smith's Bar,Wine,Barefoot,4070.71,0,450.31,3620.4
4/26/2023 18:33,Smith's Bar,Vodka,Absolut,1208.96,0,228.72,980.24
4/26/2023 13:36,Johnson's Bar,Beer,Coors,1899.99,1154.95,226.15,2828.79
4/26/2023 18:54,Johnson's Bar,Vodka,Grey Goose,186.86,0,186.86,0
4/26/2023 15:45,Johnson's Bar,Wine,Yellow Tail,5512.89,668.82,105.68,6076.03
4/26/2023 16:05,Brown's Bar,Vodka,Absolut,1584.65,0,196.92,1387.73
4/26/2023 22:03,Brown's Bar,Wine,Yellow Tail,3563.11,1611.95,264.63,4910.43
4/26/2023 10:40,Taylor's Bar,Vodka,Grey Goose,1012.77,0,287.75,725.02
4/26/2023 13:47,Taylor's Bar,Wine,Sutter Home,1232.62,0,412.39,820.23
4/26/2023 11:32,Taylor's Bar,Beer,Budweiser,891.33,0,333.22,558.11
4/26/2023 22:18,Taylor's Bar,Rum,Bacardi,85.82,0,85.82,5.68E-13
4/26/2023 20:16,Anderson's Bar,Wine,Yellow Tail,0,0,0,0
4/26/2023 12:44,Anderson's Bar,Beer,Budweiser,1589.06,0,119.66,1469.4
4/26/2023 12:58,Anderson's Bar,Whiskey,Jameson,4370.27,0,516.81,3853.46
4/26/2023 15:53,Anderson's Bar,Vodka,Grey Goose,3124.76,970.19,420.36,3674.59
4/26/2023 10:51,Thomas's Bar,Rum,Bacardi,1801.27,0,137.89,1663.38
4/26/2023 19:35,Thomas's Bar,Vodka,Smirnoff,1721.72,1722.54,359.47,3084.79
4/26/2023 16:18,Thomas's Bar,Wine,Barefoot,3761.99,0,148.19,3613.8
4/27/2023 13:41,Smith's Bar,Rum,Captain Morgan,6005.27,0,252.3,5752.97
4/27/2023 22:53,Smith's Bar,Whiskey,Jack Daniels,3286.42,0,277.92,3008.5
4/27/2023 14:12,Johnson's Bar,Beer,Heineken,4119.03,0,154.41,3964.62
4/27/2023 16:23,Johnson's Bar,Whiskey,Jameson,1631.75,0,203.33,1428.42
4/27/2023 14:13,Johnson's Bar,Rum,Malibu,4402.88,1975.21,565.79,5812.3
4/27/2023 15:45,Brown's Bar,Wine,Yellow Tail,4910.43,0,129.5,4780.93
4/27/2023 20:33,Brown's Bar,Vodka,Grey Goose,4119.41,1340.2,126.24,5333.37
4/27/2023 18:13,Brown's Bar,Rum,Captain Morgan,84.73,0,84.73,1.42E-14
4/27/2023 21:44,Brown's Bar,Whiskey,Jameson,6707.1,0,470.62,6236.48
4/27/2023 20:21,Taylor's Bar,Vodka,Smirnoff,3131.05,0,578.62,2552.43
4/27/2023 20:00,Taylor's Bar,Rum,Bacardi,5.68E-13,0,0,5.68E-13
4/27/2023 12:02,Taylor's Bar,Wine,Sutter Home,820.23,0,463.35,356.88
4/27/2023 19:58,Anderson's Bar,Rum,Bacardi,1148.72,990.94,186.53,1953.13
4/27/2023 10:06,Anderson's Bar,Beer,Budweiser,1469.4,0,532.2,937.2
4/27/2023 15:46,Anderson's Bar,Wine,Yellow Tail,0,0,0,0
4/27/2023 12:26,Anderson's Bar,Whiskey,Jack Daniels,1731.57,955.1,422.76,2263.91
4/27/2023 22:52,Thomas's Bar,Wine,Barefoot,3613.8,1799.23,156.32,5256.71
4/27/2023 21:41,Thomas's Bar,Beer,Budweiser,1070.26,0,572.8,497.46
4/27/2023 10:03,Thomas's Bar,Rum,Malibu,583.44,1819.74,339.63,2063.55
4/27/2023 13:18,Thomas's Bar,Vodka,Absolut,1202.87,0,340.85,862.02
4/28/2023 14:51,Smith's Bar,Beer,Budweiser,3856.73,570,473.7,3953.03
4/28/2023 12:48,Smith's Bar,Rum,Malibu,2492.8,0,484.56,2008.24
4/28/2023 22:26,Smith's Bar,Vodka,Smirnoff,1399.54,0,464.94,934.6
4/28/2023 10:02,Smith's Bar,Wine,Barefoot,3620.4,0,568.39,3052.01
4/28/2023 20:26,Johnson's Bar,Rum,Bacardi,2.27E-13,0,0,2.27E-13
4/28/2023 19:51,Johnson's Bar,Whiskey,Jack Daniels,3510.51,1585.46,193.87,4902.1
4/28/2023 18:57,Johnson's Bar,Beer,Coors,2828.79,0,194.02,2634.77
4/28/2023 12:48,Brown's Bar,Rum,Captain Morgan,1.42E-14,0,0,1.42E-14
4/28/2023 14:22,Brown's Bar,Wine,Barefoot,2432.72,1739.72,187.31,3985.13
4/28/2023 14:54,Brown's Bar,Beer,Miller,116.93,0,116.93,5.68E-13
4/28/2023 20:23,Taylor's Bar,Rum,Captain Morgan,1532.26,0,595.85,936.41
4/28/2023 12:06,Taylor's Bar,Whiskey,Jim Beam,1613.17,0,121.15,1492.02
4/28/2023 18:57,Anderson's Bar,Wine,Yellow Tail,0,0,0,0
4/28/2023 15:38,Anderson's Bar,Vodka,Absolut,609.46,1260.36,348.26,1521.56
4/28/2023 12:04,Thomas's Bar,Wine,Barefoot,5256.71,0,308.73,4947.98
4/28/2023 15:57,Thomas's Bar,Beer,Coors,351.45,0,211.56,139.89
4/29/2023 13:04,Smith's Bar,Beer,Coors,2476.26,0,324.64,2151.62
4/29/2023 20:35,Smith's Bar,Rum,Captain Morgan,5752.97,0,243.07,5509.9
4/29/2023 19:51,Johnson's Bar,Rum,Captain Morgan,1.25E-12,0,0,1.25E-12
4/29/2023 12:28,Johnson's Bar,Beer,Coors,2634.77,955.83,225.39,3365.21
4/29/2023 22:35,Johnson's Bar,Wine,Sutter Home,5829.3,609.19,518.43,5920.06
4/29/2023 19:19,Johnson's Bar,Vodka,Absolut,5.68E-14,1170,180.4,989.6
4/29/2023 18:52,Brown's Bar,Wine,Barefoot,3985.13,0,509.87,3475.26
4/29/2023 20:19,Brown's Bar,Beer,Coors,2187.97,0,156.62,2031.35
4/29/2023 11:28,Brown's Bar,Vodka,Grey Goose,5333.37,0,270.25,5063.12
4/29/2023 10:20,Taylor's Bar,Whiskey,Jack Daniels,44.61,0,44.61,2.98E-13
4/29/2023 18:40,Taylor's Bar,Beer,Budweiser,558.11,0,392.58,165.53
4/29/2023 13:54,Taylor's Bar,Wine,Yellow Tail,1535.17,0,477.3,1057.87
4/29/2023 20:46,Taylor's Bar,Vodka,Absolut,3.98E-13,0,0,3.98E-13
4/29/2023 21:20,Anderson's Bar,Whiskey,Jim Beam,2162.01,0,461.19,1700.82
4/29/2023 14:05,Anderson's Bar,Wine,Barefoot,4714.68,0,112.84,4601.84
4/29/2023 10:04,Thomas's Bar,Rum,Malibu,2063.55,1616.52,298.17,3381.9
4/29/2023 22:43,Thomas's Bar,Beer,Coors,139.89,0,139.89,0
4/29/2023 15:03,Thomas's Bar,Whiskey,Jim Beam,2924.77,0,261.27,2663.5
4/30/2023 10:09,Smith's Bar,Beer,Miller,2589.82,0,151.32,2438.5
4/30/2023 18:26,Smith's Bar,Vodka,Grey Goose,2384.08,0,547.01,1837.07
4/30/2023 19:45,Johnson's Bar,Vodka,Grey Goose,0,0,0,0
4/30/2023 19:59,Johnson's Bar,Wine,Yellow Tail,6076.03,0,127.51,5948.52
4/30/2023 10:55,Johnson's Bar,Beer,Budweiser,4437.89,0,125.38,4312.51
4/30/2023 22:38,Brown's Bar,Rum,Captain Morgan,1.42E-14,0,0,1.42E-14
4/30/2023 11:49,Brown's Bar,Beer,Miller,5.68E-13,0,0,5.68E-13
4/30/2023 16:14,Taylor's Bar,Whiskey,Jameson,3092.94,0,449.31,2643.63
4/30/2023 16:34,Taylor's Bar,Wine,Yellow Tail,1057.87,0,303,754.87
4/30/2023 16:30,Taylor's Bar,Rum,Bacardi,5.68E-13,0,0,5.68E-13
